danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo
0.938,NLE Choppa,0WoVfPjxsf9MTvPt9ptqeE,SLUT ME OUT,6,0.606,0.117,123673,-6.396,0.419,121.108
0.515,JVKE,5odlY52u43F5BjByhxg7wg,golden hour,4,0.593,0.653,209260,-4.801,0.0322,94.467
0.561,Drake,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,11,0.52,0.0503,239360,-9.342,0.244,153.15
0.656,Morgan Wallen,0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,3,0.757,0.492,177388,-5.775,0.0308,139.971
0.552,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,9,0.702,0.117,178427,-5.707,0.157,169.994
0.823,Kali,7sliFe6W30tPBPh6dvZsIH,Area Codes,1,0.388,0.0187,139326,-10.867,0.491,154.569
0.529,Drake,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),0,0.673,0.000307,218365,-4.711,0.175,165.921
0.526,Metro Boomin,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],5,0.606,0.152,182667,-5.3,0.259,116.622
0.586,The Weeknd,2LBqCSwhJGcFQeTHMVGwy3,Die For You,1,0.525,0.111,260253,-7.163,0.0615,133.629
0.684,Miguel,0JXXNGljqupsJaZsgSbMZV,Sure Thing,11,0.607,0.0267,195373,-8.127,0.1,81.001
0.712,Sam Smith,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),2,0.463,0.011,156943,-7.399,0.0797,131.199
0.486,Lil Uzi Vert,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,11,0.545,0.0652,123891,-7.924,0.0336,150.187
0.642,Taylor Swift,7KokYm8cMIXCsGVmUvKtqf,Karma,8,0.62,0.0734,204852,-7.091,0.0666,90.02
0.575,The Weeknd,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,1,0.5,0.227,232857,-7.594,0.0707,67.033
0.684,Metro Boomin,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),7,0.671,0.189,199920,-4.392,0.0464,88.048
0.645,Tory Lanez,3azJifCSqg9fRij2yKIbWz,The Color Violet,6,0.534,0.157,226467,-10.8,0.0479,105.02
0.761,Glass Animals,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,11,0.525,0.44,238805,-6.9,0.0944,80.87
0.793,Ed Sheeran,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,11,0.52,0.246,194926,-7.457,0.0696,107.014
0.642,Kali Uchis,0JmnkIqdlnUzPaf8sqBRs3,Moonlight,7,0.706,0.518,187723,-6.872,0.052,136.851
0.716,Kendrick Lamar,2HbKqm4o0w5wEeEFXm2sD4,Money Trees,7,0.531,0.0703,386907,-7.355,0.122,71.994
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944
0.559,SZA,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,5,0.551,0.141,201800,-7.231,0.132,143.008
0.613,Morgan Wallen,1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time,7,0.914,0.00522,206865,-5.153,0.03,141.978
0.582,Bailey Zimmerman,1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place,1,0.568,0.577,207541,-7.3,0.0275,121.991
0.538,RAYE,5mHdCZtVyb4DcJw8799hZp,Escapism.,2,0.742,0.138,272373,-5.355,0.114,96.107
