danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo
0.828,YOUNGOHM,00Tm1bspfNQJnaWAoQK2eC,ธาตุทองซาวด์,7,0.921,0.0473,235903,-5.747,0.111,135.064
0.693,BLACKPINK,5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,4,0.734,0.0145,186964,-6.189,0.202,180.06
0.583,4EVE,0mItaHP6FLRrRO6xrWwJc1,หยดน้ำตา (Tears),2,0.658,0.284,204000,-5.029,0.0277,139.998
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98
0.742,Billkin,4CHnBhfsGuReet1IMOrueC,Mr. Everything,0,0.605,0.202,201500,-6.156,0.037,97.014
0.685,THE TOYS,2YRHRAT0c0g4WIZjsf9clK,TOY,2,0.419,0.565,136000,-7.335,0.0597,120.354
0.374,FREEHAND,2Ab1HQjbMcqHY3TkTycrYr,รสหวาน,0,0.569,0.000924,293785,-7.456,0.0266,167.957
0.563,PURPEECH,3v5g7khNHS9726iyuI1iUs,หากจะเพียงขอ(Sincare),7,0.387,0.729,317656,-8.687,0.037,180.009
0.738,ENHYPEN,5elW2CKSoqjYoJ32AGDxf1,Polaroid Love,7,0.67,0.458,184602,-3.766,0.0439,138.055
0.565,NONT TANONT,60ZuPJ8kseTn6isqhyxpCi,โต๊ะริม,9,0.527,0.354,247398,-6.997,0.0358,167.949
0.671,PROXIE,1af2PmV5gQRWELZmVrjNMQ,ที่ไม่รัก (Unnoticed),10,0.562,0.288,266471,-8.423,0.0528,136.013
