danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo
0.716,Geolier,4midGjEpVz0mYkIdQMFX3l,CHIAGNE (feat. Lazza & Takagi & Ketra),6,0.737,0.115,179864,-5.831,0.0578,131.947
0.585,Shiva,0D3QZNAMH2d5MFkVlebo6h,Non lo Sai,0,0.678,0.106,228342,-6.851,0.0888,127.959
0.47,Mr.Rain,1nND6VDerwJxLaUwVVCp28,SUPEREROI,1,0.619,0.228,195000,-7.617,0.0514,136.083
0.678,thasup,7jVQ6DP7Q6S2wKWqJmcTZL,Dimmi Che C'è (feat. Tedua),8,0.733,0.224,182079,-3.568,0.0581,79.963
0.662,Rocco Hunt,5vHWd8yLGCxb8s9RaThO9w,Non litighiamo più,6,0.845,0.039,180444,-4.327,0.145,134.857
0.545,Bresh,4CQNELF3U3gyNcI6sLr6yK,Guasto D'Amore,8,0.597,0.241,200081,-7.878,0.0308,103.848
0.844,Tony Effe,41ZKcEXI1OSUDpY2zzP45D,BOSS,1,0.516,0.0102,144930,-7.465,0.198,89.986
0.572,Guè,1xUnvxp9DFrpwXnO0RHKUp,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),9,0.66,0.37,201845,-5.375,0.244,123.691
0.74,Shiva,0AbDjrdgKTXzGzvQ1drgQl,Un Altro Show (feat. Geolier),2,0.693,0.132,171702,-6.185,0.095,107.074
0.816,Medy,1la73rdzbQGNRFJyO9E71c,Arai (feat. Capo Plaza),4,0.735,0.0653,181668,-4.809,0.101,127.988
0.757,Rose Villain,0uXDSAM6q44glALKnQQyqW,Fantasmi (feat. Geolier),0,0.766,0.506,133267,-5.386,0.116,97.971
0.77,Shiva,32VGaGAXpPFYh0XgmHp7lI,100 OPPS,1,0.578,0.0522,169629,-3.726,0.0977,151.24
0.835,Madame,1r2uadbNnJrNjuupsFGXJJ,IL BENE NEL MALE,6,0.705,0.268,213144,-8.539,0.0538,119.021
0.888,VillaBanks,3yjVLPigd6HDjBpJMYEUih,"Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)",1,0.606,0.302,211429,-7.634,0.191,96.982
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999
0.635,Annalisa,39jxR2xnmcBbkdPX9oNzsI,Bellissima,0,0.95,0.00985,201334,-2.41,0.0413,148.006
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002
0.925,Diss Gacha,4kSEO7zOY10fak3s1KF04k,Captato,2,0.55,0.00636,123333,-9.453,0.248,143.96
0.594,Lazza,01DXwNf1GzEJkYTbXgL0eb,USCITO DI GALERA,7,0.746,0.188,172654,-5.853,0.137,164.231
0.745,Pinguini Tattici Nucleari,76LF4y8EPCZztMVpoISOer,Coca zero,4,0.731,0.143,203648,-5.943,0.218,75.001
0.778,Bizarrap,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",2,0.632,0.274,218289,-5.6,0.0493,122.104
0.683,Capo Plaza,1XpmMe95dk9jh3zuOMpeU2,Capri Sun,0,0.852,0.0454,199680,-2.755,0.0636,93.068
0.768,ROSALÍA,609E1JCInJncactoMmkDon,BESO,5,0.644,0.736,194543,-6.671,0.136,95.05
0.705,Elodie,1Zr8LezOCv9IKPm9cwN27F,Due,5,0.752,0.131,193926,-4.843,0.127,90.995
0.608,Bresh,0hReXAWKqGzHBYnw0S1CXu,Altamente Mia,3,0.652,0.0377,172719,-6.061,0.0707,80.055
0.753,Noizy,1elcu8IXCUBRUYObThbyZU,Location,7,0.528,0.166,175933,-10.641,0.148,140.88
0.788,Lazza,0SsUOrXUM2gZxVLYizZfQZ,PANICO (feat. Takagi & Ketra),4,0.731,0.0615,188564,-6.082,0.047,127.03
0.703,Shablo,0MLu1cFYL4ikdRTdasCQT9,M' Manc (con Geolier & Sfera Ebbasta),6,0.704,0.048,180000,-6.117,0.0641,139.933
0.7,MamboLosco,5O3JxKrBqIQais5ZgMx1Qp,Karma (feat. Rondodasosa),2,0.595,0.107,226864,-7.027,0.308,147.761
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972
0.446,BLANCO,0vJpQBk0qJYvlXdMash30m,L'Isola Delle Rose,6,0.781,0.00471,187400,-2.803,0.0442,85.883
0.503,Marracash,0xEgDBXYO9gGzmxCFWKxNg,CRUDELIA - I nervi,7,0.551,0.132,230923,-7.416,0.0733,109.862
0.744,Shiva,1MboxS3hV7Wr8UVO59uRth,Alleluia (feat. Sfera Ebbasta),8,0.579,0.272,160052,-6.698,0.206,133.105
0.661,Geolier,3gMPES6pOosBWxkXAakOxq,MONDAY (feat. Shiva & Michelangelo),7,0.715,0.308,165216,-4.042,0.346,100.26
0.857,Angelina Mango,3xee23Fj4m6DVu9UrWX5Up,Ci pensiamo domani,11,0.666,0.0425,180184,-3.57,0.0738,122.045
0.638,Mr.Rain,3ZG2jPvRmQDz1LAmpUzVZj,LA FINE DEL MONDO,7,0.777,0.294,162000,-8.74,0.0517,120.039
